Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
28011351,05/09/2014,05/21/2014,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,10461,1634 CROSBY AVENUE,CROSBY AVENUE,DANIEL STREET,ROBERTS AVENUE,,,ADDRESS,BRONX,,N/A,Closed,05/29/2014,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",05/21/2014,10 BRONX,BRONX,1031077,247087,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8447477,-73.8307531,"(40.844747702123136, -73.83075309708039)"
30553190,05/05/2015,05/05/2015,HPD,Department of Housing Preservation and Development,HPD Literature Request,Housing Information Guide For Tenants and Owners Notice,,,,,,,,,,,,N/A,Closed,05/12/2015,"The literature has been mailed. If it has not been received, please request it again from 311.",05/05/2015,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
30553198,05/05/2015,05/06/2015,DOF,Department of Finance,DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,,,,,,,,,,,,N/A,Closed,05/13/2015,"The literature has been mailed. If it has not been received, please request it again from 311.",05/06/2015,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
30553145,05/05/2015,05/05/2015,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11206,81 PULASKI STREET,PULASKI STREET,MARCY AVENUE,TOMPKINS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,05/05/2015,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/05/2015,03 BROOKLYN,BROOKLYN,998689,191587,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69252705,-73.94793227,"(40.69252705224368, -73.94793227273658)"
30553237,05/05/2015,05/06/2015,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Mixed Use Building,11105,,,,,23 AVENUE,STEINWAY STREET,INTERSECTION,Astoria,,N/A,Closed,06/04/2015,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,05/06/2015,01 QUEENS,QUEENS,1009672,220217,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7710846,-73.9082189,"(40.771084596889054, -73.90821889792322)"
31465647,09/04/2015,09/04/2015,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,151 LENOX AVENUE,LENOX AVENUE,WEST 117 STREET,WEST 118 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/05/2015,The Police Department responded to the complaint and took action to fix the condition.,09/04/2015,10 MANHATTAN,MANHATTAN,998379,231843,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80302011,-73.94896557,"(40.803020114580356, -73.94896557374193)"
24508281,11/30/2012,12/01/2012,DSNY,Queens West 03,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11372,33-54 75 STREET,75 STREET,NORTHERN BOULEVARD,34 AVENUE,,,ADDRESS,Jackson Heights,,N/A,Closed,,,12/01/2012,03 QUEENS,QUEENS,1014251,213967,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75391561,-73.89171523,"(40.75391561382895, -73.89171523311938)"
31948858,11/09/2015,11/09/2015,DSNY,Queens East 12,Derelict Vehicles,14 Derelict Vehicles,Street,11412,,,,,HANNIBAL STREET,MANGIN AVENUE,INTERSECTION,Saint Albans,,N/A,Pending,,,11/09/2015,12 QUEENS,QUEENS,1049136,194504,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70030743,-73.7659904,"(40.70030743111735, -73.76599039734037)"
28007643,05/09/2014,05/09/2014,DSNY,BCC - Queens West,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11102,24-15 28 STREET,28 STREET,24 AVENUE,HOYT AVENUE,,,ADDRESS,Astoria,,DSNY Garage,Closed,,,05/09/2014,01 QUEENS,QUEENS,1007094,220947,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77309529,-73.91752377,"(40.773095293293395, -73.91752376969286)"
30554272,05/05/2015,05/07/2015,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,11691,530 BRIAR PLACE,BRIAR PLACE,,,,,ADDRESS,Far Rockaway,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/07/2015,14 QUEENS,QUEENS,1051360,157603,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59900601,-73.75833679,"(40.59900600590505, -73.7583367885336)"
28012275,05/09/2014,05/15/2014,DOT,Department of Transportation,Street Condition,Cave-in,Street,10465,730 HOLLYWOOD AVENUE,HOLLYWOOD AVENUE,RANDALL AVENUE,PHILIP AVENUE,,,ADDRESS,BRONX,,N/A,Closed,05/19/2014,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,05/15/2014,10 BRONX,BRONX,1034137,241024,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8280898,-73.81973846,"(40.82808979991113, -73.81973845888359)"
30554271,05/05/2015,05/06/2015,DSNY,BCC - Bronx,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10467,3127 DECATUR AVENUE,DECATUR AVENUE,EAST 204 STREET,EAST 205 STREET,,,ADDRESS,BRONX,,DSNY Garage,Closed,,,05/06/2015,07 BRONX,BRONX,1018224,257060,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87217937,-73.8771571,"(40.872179374401114, -73.87715709501079)"
24578708,12/11/2012,12/17/2012,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10040,145 FORT GEORGE AVENUE,FORT GEORGE AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,12/17/2012,12 MANHATTAN,MANHATTAN,1004222,251515,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85700282,-73.9278019,"(40.85700282282183, -73.92780190345633)"
24485223,11/27/2012,11/27/2012,DSNY,BCC - Brooklyn South,Derelict Vehicles,14 Derelict Vehicles,Street,11224,2901 MERMAID AVENUE,MERMAID AVENUE,WEST 29 STREET,WEST 30 STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,,11/27/2012,13 BROOKLYN,BROOKLYN,985488,148926,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57544337,-73.99554354,"(40.57544337413806, -73.99554353844375)"
29035044,10/08/2014,12/08/2014,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Other (Explain Below),11236,8725 AVENUE D,AVENUE D,EAST 88 STREET,EAST 89 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,12/07/2014,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",12/08/2014,18 BROOKLYN,BROOKLYN,1008385,174350,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64519423,-73.91302976,"(40.64519422738875, -73.91302976210129)"
31832942,10/27/2015,10/27/2015,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,,8611-8623 LIBERTY AVE,LIBERTY AVE,,,,,,,,Precinct,Closed,10/27/2015,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/27/2015,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
31949364,11/09/2015,11/12/2015,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11235,3099 BRIGHTON    6 STREET,BRIGHTON    6 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,11/12/2015,13 BROOKLYN,BROOKLYN,994992,149498,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57700698,-73.96133083,"(40.57700698029549, -73.96133083017038)"
30554282,05/05/2015,05/06/2015,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10453,109 EAST BURNSIDE AVENUE,EAST BURNSIDE AVENUE,MORRIS AVENUE,CRESTON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,05/06/2015,The Police Department responded and upon arrival those responsible for the condition were gone.,05/06/2015,05 BRONX,BRONX,1010429,250088,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85306991,-73.9053694,"(40.853069912372234, -73.90536939899864)"
30554329,05/05/2015,05/05/2015,HPD,Department of Housing Preservation and Development,HPD Literature Request,The ABCs of Housing,,,,,,,,,,,,N/A,Closed,05/12/2015,"The literature has been mailed. If it has not been received, please request it again from 311.",05/05/2015,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
30554415,05/05/2015,05/09/2015,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10462,1577 ZEREGA AVENUE,ZEREGA AVENUE,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,05/09/2015,10 BRONX,BRONX,1025786,244976,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83898011,-73.8498894,"(40.83898010539338, -73.849889401978)"
31463402,09/05/2015,09/05/2015,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11238,,,,,EASTERN PARKWAY,WASHINGTON AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,09/05/2015,The Police Department responded to the complaint and determined that police action was not necessary.,09/05/2015,08 BROOKLYN,BROOKLYN,994632,183977,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67164502,-73.96257373,"(40.67164502459593, -73.9625737321121)"
16792015,06/03/2010,06/04/2010,DSNY,Bronx 03,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10456,1111 FOREST AVENUE,FOREST AVENUE,EAST 166 STREET,HOME STREET,,,ADDRESS,BRONX,,N/A,Closed,,,06/04/2010,03 BRONX,BRONX,1011236,240657,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82718215,-73.90249024,"(40.82718215026343, -73.90249024467971)"
31720645,10/09/2015,10/11/2015,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11420,128-20 116 AVENUE,116 AVENUE,128 STREET,130 STREET,,,ADDRESS,SOUTH OZONE PARK,,N/A,Closed,10/18/2015,The Department of Parks and Recreation has corrected the condition.,10/11/2015,10 QUEENS,QUEENS,1036760,186181,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67754485,-73.81068882,"(40.677544854605, -73.81068882151772)"
28007465,05/09/2014,05/09/2014,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10026,,,,,WEST  113 STREET,FREDRICK DOUGLAS BOULEVARD,INTERSECTION,NEW YORK,,Precinct,Closed,05/09/2014,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/09/2014,10 MANHATTAN,MANHATTAN,996216,231648,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80248809,-73.95677875,"(40.80248808719392, -73.95677874910633)"
28009868,05/09/2014,05/10/2014,DSNY,BCC - Queens East,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11355,,,,,58 ROAD,LAWRENCE STREET,INTERSECTION,Flushing,,DSNY Garage,Closed,,,05/10/2014,07 QUEENS,QUEENS,1030406,210863,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74532636,-73.83342725,"(40.74532636067334, -73.8334272500382)"
31860211,10/28/2015,10/29/2015,DOF,Department of Finance,DOF Literature Request,Application for Disability Rent Increase Exemption - English,,,,,,,,,,,,N/A,Closed,11/05/2015,"The literature has been mailed. If it has not been received, please request it again from 311.",10/29/2015,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
30553355,05/05/2015,05/11/2015,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11222,1074 LORIMER STREET,LORIMER STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/11/2015,01 BROOKLYN,BROOKLYN,997035,204294,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72740729,-73.95387255,"(40.72740729140461, -73.95387254573919)"
30553395,05/05/2015,05/17/2015,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11235,3221 EMMONS AVENUE,EMMONS AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,05/17/2015,15 BROOKLYN,BROOKLYN,1003174,152145,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58425878,-73.93186977,"(40.5842587805771, -73.93186977472051)"
19252395,12/02/2010,12/04/2010,DSNY,Queens West 04,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11368,108-11 44 AVENUE,44 AVENUE,108 STREET,111 STREET,,,ADDRESS,CORONA,,N/A,Closed,,,12/04/2010,04 QUEENS,QUEENS,1023886,211902,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74820978,-73.85695116,"(40.748209777611265, -73.85695116054934)"
30553421,05/05/2015,05/12/2015,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,254 ECHO PLACE,ECHO PLACE,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/12/2015,05 BRONX,BRONX,1010769,248831,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84961881,-73.90414536,"(40.849618807486486, -73.90414535624532)"
29084954,10/16/2014,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10467,706 BURKE AVENUE,BURKE AVENUE,WHITE PLAINS ROAD,CRUGER AVENUE,,,ADDRESS,BRONX,,N/A,Open,11/30/2014,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,10/22/2014,12 BRONX,BRONX,1021085,256790,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87142683,-73.86681381,"(40.871426832205856, -73.86681381481617)"
30553352,05/05/2015,05/07/2015,DSNY,BCC - Queens East,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11364,53-07 CLEARVIEW EXPRESSWAY,CLEARVIEW EXPRESSWAY,53 AVENUE,56 AVENUE,,,ADDRESS,Oakland Gardens,,DSNY Garage,Closed,,,05/07/2015,11 QUEENS,QUEENS,1046970,212513,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74975321,-73.77363414,"(40.74975321495813, -73.77363414375682)"
30553437,05/05/2015,05/07/2015,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11422,,,,,FRANCIS LEWIS BOULEVARD,SUNRISE HIGHWAY,INTERSECTION,Rosedale,,N/A,Closed,,,05/07/2015,13 QUEENS,QUEENS,1057581,181888,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66561359,-73.7356712,"(40.66561359105415, -73.73567120352433)"
31463322,09/04/2015,09/05/2015,HPD,Department of Housing Preservation and Development,HPD Literature Request,The ABCs of Housing,,,,,,,,,,,,N/A,Closed,09/05/2015,"The literature will be emailed within 24 hours. If it is not received, please call 311 and submit a new request.",09/04/2015,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
27993959,05/07/2014,05/07/2014,DOT,Department of Transportation,Highway Condition,Dead Animal,Highway,10314,,,,,,,,STATEN ISLAND,,N/A,Closed,,The Department of Transportation has completed the request or corrected the condition.,05/07/2014,01 STATEN ISLAND,STATEN ISLAND,940042,163937,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,Staten Island Expwy,Westbound/To Goethals Br,Roadway,Richmond Ave (Exit 7) - South Ave (Exit 6),,,,40.61653534,-74.15923477,"(40.61653534101368, -74.1592347653401)"
